Timestamp,Vehicle_Count
11:09:39,0
11:09:40,0
11:09:40,0
11:09:40,0
11:09:41,0
11:09:41,0
11:09:41,0
11:09:42,0
11:09:42,0
11:09:42,0
11:09:42,0
11:09:43,0
11:09:43,0
13:06:18,0
13:06:18,0
13:06:19,0
13:06:19,0
13:06:19,0
13:06:19,0
13:06:19,0
13:06:19,0
13:06:19,0
13:06:19,0
13:06:19,0
13:06:19,0
13:06:19,0
13:06:19,0
13:06:19,0
13:06:19,0
13:06:19,0
13:06:19,0
13:06:20,0
13:06:20,0
13:06:20,0
13:06:20,0
13:06:20,0
13:06:20,0
13:06:20,0
13:06:20,0
13:06:20,0
13:06:20,0
13:06:20,0
13:06:20,0
13:06:20,0
13:06:20,0
13:06:20,0
13:06:20,0
13:06:21,0
13:06:21,0
13:06:21,0
13:06:21,0
13:06:21,0
13:06:21,0
13:06:21,0
13:06:21,0
13:06:21,0
13:06:21,0
13:06:21,0
13:06:21,0
13:06:21,0
13:06:21,0
13:06:21,0
13:06:21,0
13:06:22,0
13:06:22,0
13:06:22,0
13:06:22,0
13:06:22,0
13:06:22,0
13:06:22,0
13:06:22,0
13:06:22,0
13:06:23,0
13:06:23,0
13:06:23,0
13:06:23,0
13:06:23,0
13:06:23,0
13:06:23,0
13:06:23,0
13:06:23,0
13:06:23,0
13:06:23,0
13:06:23,0
13:06:23,0
13:06:23,0
13:06:23,0
13:06:23,0
13:06:24,0
13:06:24,0
13:06:24,0
13:06:24,0
13:06:24,0
13:06:24,0
13:06:24,0
13:06:24,0
13:06:24,0
13:06:25,0
13:06:25,0
13:06:25,0
13:06:25,0
13:06:26,0
13:06:26,0
13:06:27,0
13:06:27,0
13:06:27,0
13:06:28,0
13:07:08,0
13:07:09,0
13:07:09,0
13:07:09,0
13:08:30,0
13:08:31,0
13:08:31,0
13:08:31,0
13:08:31,0
13:08:31,0
13:08:31,0
13:08:31,0
13:08:31,0
13:08:31,0
13:08:31,0
13:08:31,0
13:08:31,0
13:08:31,0
13:08:31,0
13:08:32,0
13:08:32,0
13:08:32,0
13:08:32,0
13:08:32,0
13:08:32,0
13:08:32,0
13:08:32,0
13:08:32,0
13:08:32,0
13:08:32,0
13:08:32,0
13:08:32,0
13:08:32,0
13:08:32,0
13:08:32,0
13:08:33,0
13:08:33,0
13:08:33,0
13:08:33,0
13:08:33,0
13:08:33,0
13:08:33,0
13:08:33,0
13:08:33,0
13:08:33,0
13:08:33,0
13:08:33,0
13:08:33,0
13:08:33,0
13:08:33,0
13:08:34,0
13:08:34,0
13:08:34,0
13:08:34,0
13:08:34,0
13:08:34,0
13:08:34,0
13:08:34,0
13:08:34,0
13:08:34,0
13:08:34,0
13:08:34,0
13:08:34,0
13:08:34,0
13:08:34,0
13:08:34,0
13:08:35,0
13:08:35,0
13:08:35,0
13:08:35,0
13:08:35,0
13:08:35,0
13:08:35,0
13:08:35,0
13:08:35,0
13:08:35,0
13:08:35,0
13:08:35,0
13:08:35,0
13:08:35,0
13:08:35,0
13:08:35,0
13:08:36,0
13:08:36,0
13:08:36,0
13:08:36,0
13:08:36,0
13:08:36,0
13:08:36,0
13:08:36,0
13:08:36,0
13:08:36,0
13:08:37,0
13:08:37,0
13:08:38,0
13:08:38,0
13:08:38,0
13:08:39,0
13:08:39,0
13:08:39,0
13:08:40,0
13:08:40,0
13:08:40,0
13:08:41,0
13:08:41,3
13:08:41,7
13:08:42,1
13:08:42,9
13:08:42,11
13:08:43,11
13:08:43,5
13:08:43,0
13:08:44,11
13:08:44,9
13:08:44,1
13:08:45,5
13:08:45,0
13:08:45,0
13:08:46,0
13:08:46,0
13:08:46,0
13:08:47,0
13:08:47,0
13:08:47,0
13:08:48,0
13:08:48,0
13:08:48,0
13:08:49,8
13:08:49,0
13:08:49,0
13:08:50,0
13:08:50,3
13:08:50,14
13:08:51,1
13:08:51,6
13:08:52,1
13:08:52,9
13:08:52,5
13:08:53,6
13:08:53,0
13:08:53,0
13:08:53,0
13:08:54,0
13:08:54,0
13:08:54,0
13:08:55,0
13:08:55,0
13:08:55,0
13:08:56,0
13:08:56,0
13:08:56,0
13:08:57,0
13:08:57,0
13:08:57,0
13:08:58,0
13:08:58,0
13:08:58,0
13:08:59,0
13:08:59,0
13:08:59,0
13:09:00,0
13:09:00,0
13:09:00,0
13:09:01,0
13:09:01,0
13:09:01,0
13:09:02,0
13:09:02,0
13:09:02,0
13:09:03,0
13:09:03,0
13:09:03,0
13:09:04,0
13:09:04,0
13:09:04,0
13:09:05,0
13:09:05,0
13:09:05,0
13:09:06,0
13:09:06,0
13:09:07,0
13:09:07,0
13:09:07,0
13:09:08,0
13:09:08,0
13:09:09,0
13:09:09,0
13:09:09,0
13:09:09,0
13:09:10,0
13:09:10,0
13:09:10,0
13:09:11,0
13:09:11,0
13:09:11,0
13:09:12,0
13:09:12,0
13:09:12,0
13:09:13,0
13:09:13,0
13:09:13,0
13:09:14,0
13:09:14,0
13:09:15,0
13:09:15,0
13:09:15,0
13:09:16,0
13:09:16,0
13:09:16,0
13:09:17,0
13:09:17,0
13:09:17,0
13:09:18,0
13:09:18,0
13:09:18,0
13:09:19,0
13:09:19,0
13:09:19,0
13:09:20,0
13:09:20,0
13:09:20,0
13:09:21,0
13:09:21,0
13:09:21,0
13:09:22,0
13:09:22,0
13:09:22,0
13:09:23,0
13:09:23,0
13:09:23,0
13:09:24,0
13:09:24,0
13:09:24,0
13:09:25,0
13:09:25,0
13:09:25,0
13:09:26,0
13:09:26,0
13:09:26,0
13:09:27,0
13:09:27,0
13:09:27,0
13:09:28,0
13:09:28,0
13:09:28,0
13:09:29,0
13:09:29,0
13:09:29,0
13:09:30,0
13:09:30,0
13:09:30,0
13:09:31,0
13:09:31,0
13:09:31,0
13:09:32,0
13:09:32,0
13:09:32,0
13:09:32,0
13:09:33,0
13:09:33,0
13:09:33,0
13:09:34,0
13:09:34,0
13:09:35,0
13:09:35,0
13:09:35,0
13:09:36,0
13:09:36,0
13:09:36,0
13:09:37,0
13:09:37,0
13:09:37,0
13:09:38,0
13:09:38,0
13:09:38,0
13:09:39,0
13:09:39,0
13:09:39,0
13:09:40,0
13:09:40,0
13:09:40,0
13:09:41,0
13:09:41,0
13:09:41,0
13:09:42,0
13:09:42,0
13:09:42,0
13:09:43,0
13:09:43,0
13:09:43,0
13:09:44,0
13:09:44,0
13:09:44,0
13:09:45,0
13:09:45,0
13:09:45,8
13:09:46,9
13:09:46,12
13:09:46,10
13:09:47,10
13:09:47,13
13:09:47,12
13:09:48,12
13:09:48,13
13:09:48,13
13:09:49,9
13:09:49,10
13:09:49,24
13:09:50,24
13:09:50,18
13:09:50,17
13:09:51,10
13:09:51,18
13:09:52,11
13:09:53,22
13:09:53,20
13:09:53,19
13:09:53,14
13:09:54,17
13:09:54,16
13:09:54,13
13:09:55,10
13:09:55,14
13:09:56,17
13:09:56,18
13:09:56,16
13:09:57,19
13:09:57,18
13:09:57,17
13:09:58,13
13:09:58,14
13:09:58,19
13:09:59,16
13:09:59,19
13:09:59,19
13:10:00,18
13:10:00,19
13:10:00,16
13:10:01,15
13:10:01,15
13:10:02,15
13:10:02,0
13:10:02,0
13:10:03,0
13:10:03,0
13:10:03,0
13:10:04,0
13:10:04,0
13:10:04,0
13:10:05,0
13:10:05,0
13:10:05,0
13:10:06,0
13:10:06,0
13:10:06,0
13:10:07,0
13:10:07,0
13:10:07,0
13:10:08,0
13:10:08,0
13:10:09,0
13:10:09,0
13:10:09,0
13:10:10,0
13:10:11,0
13:10:11,0
13:10:11,0
13:10:12,0
13:10:12,0
13:10:12,0
13:10:13,0
13:10:13,0
13:10:13,0
13:10:14,0
13:10:14,0
13:10:14,0
13:10:15,0
13:10:15,0
13:10:15,0
13:10:16,0
13:10:16,0
13:10:16,0
13:10:17,0
13:10:17,0
13:10:17,0
13:10:18,0
13:10:18,0
13:10:18,0
13:10:19,0
13:10:19,0
13:10:19,0
13:10:20,0
13:10:20,0
13:10:20,0
13:10:21,0
13:10:21,0
13:10:22,0
13:10:22,0
13:10:22,0
13:10:23,0
13:10:23,0
13:10:23,0
13:10:24,0
13:10:24,0
13:10:25,0
13:10:25,0
13:10:25,0
13:10:26,0
13:10:26,0
13:10:27,0
13:10:27,0
13:10:27,0
13:10:28,0
13:10:28,0
13:10:29,0
13:10:29,0
13:10:29,0
13:10:30,0
13:10:30,0
13:10:31,0
13:10:31,0
13:10:31,0
13:10:32,0
13:10:32,0
13:10:32,0
13:10:33,0
13:10:33,0
13:10:33,0
13:10:34,0
13:10:34,0
13:10:34,0
13:10:35,0
13:10:35,0
13:10:36,0
13:10:36,0
13:10:37,0
13:10:37,0
13:10:37,0
13:10:38,0
13:10:38,0
13:10:38,0
13:10:39,0
13:10:39,0
13:10:40,0
13:10:40,0
13:10:40,0
13:10:41,0
13:10:41,0
13:10:41,0
13:10:42,0
13:10:42,0
13:10:42,0
13:10:43,0
13:10:43,0
13:10:43,0
13:10:44,0
13:10:44,0
13:10:44,0
13:10:45,0
13:10:45,0
13:10:45,0
13:10:45,0
13:10:46,0
13:10:47,0
13:10:47,0
13:10:47,0
13:10:48,0
13:10:48,0
13:10:48,0
13:10:49,0
13:10:49,0
13:10:49,0
13:10:50,0
13:10:50,0
13:10:50,0
13:10:51,0
13:10:51,0
13:10:52,0
13:10:52,0
13:10:52,0
13:10:53,0
13:10:53,0
13:10:53,0
13:10:54,0
13:10:54,0
13:10:54,0
13:10:55,0
13:10:55,0
13:10:55,0
13:10:56,0
13:10:56,0
13:10:56,0
13:10:57,0
13:10:57,0
13:10:58,0
13:10:58,0
13:10:58,0
13:10:58,0
13:10:59,0
13:10:59,0
13:10:59,0
13:11:00,0
13:11:00,0
13:11:00,0
13:11:01,0
13:11:01,0
13:11:01,0
13:11:02,0
13:11:02,0
13:11:02,0
13:11:03,0
13:11:03,0
13:11:03,0
13:11:04,0
13:11:04,0
13:11:05,0
13:11:05,0
13:11:05,0
13:11:05,0
13:11:06,0
13:11:06,0
13:11:06,0
13:11:07,0
13:11:07,0
13:11:07,0
13:11:08,0
13:11:08,0
13:11:08,0
13:11:09,0
13:11:09,0
13:11:09,0
13:11:10,0
13:11:10,0
13:11:11,0
13:11:11,0
13:11:11,0
13:11:11,0
13:11:12,0
13:11:12,0
13:11:12,0
13:11:13,0
13:11:13,0
13:11:13,0
13:11:14,0
13:11:14,0
13:11:14,0
13:11:15,0
13:11:15,0
13:11:15,0
13:11:16,0
13:11:16,0
13:11:16,0
13:11:17,0
13:11:17,0
13:11:17,0
13:11:18,0
13:11:18,0
13:11:18,0
13:11:19,0
13:11:19,0
13:11:19,0
13:11:20,0
13:11:20,0
13:11:20,0
13:11:21,0
13:11:21,0
13:11:21,0
13:11:22,0
13:11:22,0
13:11:22,0
13:11:23,0
13:11:23,0
13:11:23,0
13:11:24,0
13:11:24,0
13:11:24,0
13:11:24,0
13:11:25,0
13:11:25,0
13:11:26,0
13:11:26,0
13:11:26,0
13:11:27,0
13:11:27,0
13:11:27,0
13:11:28,0
13:11:28,0
13:11:28,0
13:11:29,0
13:11:29,0
13:11:29,0
13:11:30,0
13:11:30,0
13:11:30,0
13:11:30,0
13:11:31,0
13:11:31,0
13:11:31,0
13:11:32,0
13:11:32,0
13:11:32,0
13:11:33,0
13:11:33,0
13:11:33,0
13:11:34,0
13:11:34,0
13:11:34,0
13:11:35,0
13:11:35,0
13:11:35,0
13:11:36,0
13:11:36,0
13:11:36,0
13:11:37,0
13:11:37,0
13:11:37,0
13:11:38,0
13:11:38,0
13:11:38,0
13:11:39,0
13:11:39,0
13:11:39,0
13:11:40,0
13:11:40,0
13:11:40,0
13:11:41,0
13:11:41,0
13:11:41,0
13:11:42,0
13:11:42,0
13:11:42,0
13:11:42,0
13:11:43,0
13:11:43,0
13:11:43,0
13:11:44,0
13:11:44,0
13:11:44,0
13:11:45,0
13:11:45,0
13:11:45,0
13:11:46,0
13:11:46,0
13:11:47,0
13:11:47,0
13:11:47,0
13:11:47,0
13:11:48,0
13:11:48,0
13:11:48,0
13:11:49,0
13:11:49,0
13:11:49,0
13:11:50,0
13:11:50,0
13:11:50,0
13:11:51,0
13:11:51,0
13:11:51,0
13:11:52,0
13:11:52,0
13:11:52,0
13:11:53,0
13:11:53,0
13:11:53,0
13:11:54,0
13:11:54,0
13:11:54,0
13:11:55,0
13:11:55,0
13:11:55,0
13:11:56,0
13:11:56,0
13:11:56,0
13:11:57,0
13:11:57,0
13:11:58,0
13:11:58,0
13:11:58,0
13:11:59,0
13:11:59,0
13:11:59,0
13:12:00,0
13:12:00,0
13:12:00,0
13:12:01,0
13:12:01,0
13:12:01,0
13:12:02,0
13:12:02,0
13:12:02,0
13:12:02,0
13:12:03,0
13:12:03,0
13:12:03,0
13:12:04,0
13:12:04,0
13:12:04,0
13:12:05,0
13:12:05,0
13:12:05,0
13:12:06,0
13:12:06,0
13:12:07,0
13:12:07,0
13:12:07,0
13:12:08,0
13:12:08,0
13:12:08,0
13:12:09,0
13:12:09,0
13:12:09,0
13:12:10,0
13:12:10,0
13:12:10,0
13:12:11,0
13:12:11,0
13:12:11,0
13:12:12,0
13:12:12,0
13:12:12,0
13:12:13,0
13:12:13,0
13:12:13,0
13:12:14,0
13:12:14,0
13:12:14,0
13:12:15,0
13:12:15,0
13:12:16,0
13:12:16,0
13:12:16,0
13:12:17,0
13:12:17,0
13:12:17,0
13:12:18,0
13:12:18,0
13:12:18,0
13:12:19,0
13:12:19,0
13:12:19,0
13:12:20,0
13:46:09,0
13:46:09,0
